Assembly	Intergenes.Alignedpp.aboveThr.Nb	Intergenes.Alignedmm.aboveThr.Nb	PurineBias	Taxid	Specie	assembly_level	RegionNb	GeneNb	tRNA	rRNA	Size	GC.content.avg	GC.content.med	Gene.GC.content.avg	Gene.GC.content.med	Gene.length.avg	Gene.length.med	Promoters.GC.content.avg	Promoters.GC.content.med	Intergenes.GC.content.avg	Intergenes.GC.content.med	Intergenes.length.avg	Intergenes.length.med	Intergenes.Convergent.GC.content.avg	Intergenes.Convergent.GC.content.med	Intergenes.Convergent.length.avg	Intergenes.Convergent.length.med	Intergenes.Convergent.nb	Intergenes.Divergent.GC.content.avg	Intergenes.Divergent.GC.content.med	Intergenes.Divergent.length.avg	Intergenes.Divergent.nb	Intergenes.Alignedpp.GC.content.avg	Intergenes.Alignedpp.GC.content.med	Intergenes.Alignedpp.length.avg	Intergenes.length.content.med	Intergenes.Alignedpp.nb	Intergenes.Alignedmm.GC.content.avg	Intergenes.Alignedmm.GC.content.med	Intergenes.Alignedmm.length.avg	Intergenes.Alignedmm.nb	Compaction	CompactionBp	ConvergentIntergeneProportion	AlignedIntergeneProportion	DivergentIntergeneProportion	Tss.Nb	Tss.Proportion
GCA_002737445.1	263	279	0.562241816087699	2026886	Nitrosarchaeum^sp.	Contig	13	1432	39	2	1193764	0.312272380788126	NA	0.321151544284282	0.31864406779661	775.40074906367	627	0.255334209727981	0.258064516129032	0.208462340070877	0.222222222222222	NA	NA	0.174798961992762	0.166666666666667	89.8579234972678	31	183	0.234562823826224	0.235668789808917	116	277	0.216164253571126	0.22038961038961	44	NA	354	0.198147358573529	0.217391304347826	48	368	0.00119956708361117	0.0433351985819643	0.0137749169852668	0.0164186556136724	0.0269165429682919	1096	76.536312849162
GCA_002762705.1	316	294	0.547252454846551	1974468	Candidatus^Woesearchaeota^archaeon^CG11_big_fil_rev_8_21_14_0_20_43_8	Scaffold	143	1789	22	1	1840814	0.424563410775071	NA	0.439789543188419	0.433106575963719	853	849	0.339470589591644	0.338709677419355	0.298176215606869	0.317567567567568	NA	NA	0.286615585080351	0.317829457364341	95.0985915492958	34	213	0.333857290957071	0.335329341317365	153	277	0.29221189915288	0.309124225091619	53.5	NA	432	0.286445806740685	0.310679611650485	52	413	0.000971852669525547	0.0362444277368599	0.011003827654505	0.0132214607233539	0.023022967013506	1164	65.0642817216322
GCA_002762765.1	147	126	0.576237886011654	1974466	Candidatus^Woesearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_45_5	Scaffold	245	768	18	3	602829	0.442531644231422	NA	0.498067623172793	0.497335701598579	460.666666666667	420	0.330179900744417	0.338709677419355	0.277010730096762	0.3	NA	NA	0.229880531629288	0.209375	88.258064516129	28.5	62	0.311001483481781	0.313581842993608	131.5	74	0.27263152461727	0.296296296296296	49	NA	203	0.284677802681547	0.3	58	169	0.00127399312242775	0.0363851108689197	0.00907720099729774	0.020242888115867	0.0161422227530527	421	54.8177083333333
GCA_002762785.1	271	240	0.545365996482233	1974465	Candidatus^Woesearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_45_16	Scaffold	6	1284	21	2	1178529	0.446803358874573	NA	0.447419406973649	0.457070707070707	1074.12195121951	630	0.346699244513731	0.338709677419355	0.319388770629064	0.333333333333333	NA	NA	0.296219604954121	0.315789473684211	88	34	141	0.335482405174246	0.335180055401662	116	213	0.31686865085353	0.333333333333333	51	NA	344	0.321695402670983	0.333333333333333	50	306	0.00108949376723017	0.0361543924672197	0.0105283790216448	0.0151892740865944	0.0209651183806253	937	72.9750778816199
GCA_002762795.1	334	274	0.557699742781818	1974463	Candidatus^Woesearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_37_12	Scaffold	19	1509	41	3	1351557	0.365509322814157	NA	0.370765971557673	0.365930599369085	678.631578947368	603	0.305007606817772	0.290322580645161	0.274423154854153	0.291666666666667	NA	NA	0.266177113495982	0.306451612903226	93.8647342995169	38	207	0.290520737203527	0.291666666666667	112	273	0.270448455312268	0.294117647058824	62	NA	389	0.270810650745153	0.28899420747762	59.5	316	0.00111649009253772	0.0393782874122216	0.0143760122584545	0.016755490149509	0.0226227972627126	1154	76.4744864148443
GCA_002762835.1	153	143	0.588178221653906	1974460	Candidatus^Woesearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_34_12	Scaffold	39	689	27	1	587509	0.335485363874358	NA	0.359055035662462	0.35343003758637	676.875	535.5	0.272897465437788	0.266129032258065	0.230250271138649	0.25	NA	NA	0.273530207329214	0.303002450980392	128.205882352941	44	68	0.245265927657868	0.242833742833743	108.5	94	0.208681316623779	0.238095238095238	48	NA	201	0.230138297359255	0.255813953488372	53	171	0.00117274799194566	0.0367075227783745	0.0148389216165199	0.0193477887147261	0.0173597340636484	484	70.2467343976778
GCA_002762845.1	191	168	0.553253697499392	1974462	Candidatus^Woesearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_36_11	Scaffold	82	915	23	2	859335	0.357443115579609	NA	0.361794630475995	0.351966873706004	1259.53846153846	696	0.284150297350874	0.274193548387097	0.235268485005981	0.25	NA	NA	0.192100316142819	0.190524193548387	40.9210526315789	22	114	0.266359682247969	0.259615384615385	112	133	0.232888755271221	0.25	50	NA	241	0.241773541863842	0.25	53	209	0.00106477683324897	0.0331337604077572	0.00542861631377751	0.0157994263005696	0.0173343341071875	625	68.3060109289618
GCA_002762855.1	284	263	0.554249273631076	1974461	Candidatus^Woesearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_34_8	Scaffold	227	1445	26	1	1308695	0.335870695643628	NA	0.356823055420439	0.353510895883777	878.8	836	0.258521267485013	0.258064516129032	0.217568220773371	0.238095238095238	NA	NA	0.207737350093723	0.212765957446808	99.2027972027972	30	143	0.24268299836529	0.247863247863248	127	213	0.217686719101745	0.22875656167979	60	NA	354	0.206180844978703	0.238450604122246	47.5	350	0.00110415337416281	0.0361245362746858	0.0108398060663485	0.0154543266383688	0.0206702096363171	973	67.3356401384083
GCA_002762915.1	204	159	0.56939927035165	1974458	Candidatus^Woesearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_32_9	Scaffold	66	899	26	2	773833	0.316026437506274	NA	0.319896524814412	0.315176736150519	948.482142857143	832.5	0.26383096433739	0.258064516129032	0.219038108692151	0.232142857142857	NA	NA	0.171246685099765	0.168439716312057	41.3125	24	112	0.245641361510738	0.24390243902439	117	149	0.236174908296445	0.246744461356333	56	NA	248	0.205542016571929	0.217891054472764	51	212	0.00116174936969605	0.0405526773864645	0.00597932628874705	0.0180245608548615	0.0225281165316031	661	73.5261401557286
GCA_002762925.1	162	190	0.588486962667984	1974456	Candidatus^Woesearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_30_7	Scaffold	84	946	15	1	847352	0.299242273682454	NA	0.312609671570985	0.319371727748691	850.857142857143	699	0.239537032962197	0.225806451612903	0.196475097274925	0.215438073963763	NA	NA	0.210090721430827	0.232	107.459459459459	53	111	0.220887240090728	0.219045039467575	125	142	0.169746018957084	0.184632393587617	54	NA	216	0.199889785495973	0.218181818181818	63	233	0.00111641915048292	0.04171229902095	0.0140767945316704	0.0207646881107261	0.0209476109102238	636	67.23044397463
GCA_002762975.1	229	200	0.577157790295659	1974407	Candidatus^Diapherotrites^archaeon^CG11_big_fil_rev_8_21_14_0_20_37_9	Scaffold	87	1254	33	1	1130899	0.371903012809295	NA	0.37231042560133	0.359649122807018	665.052631578947	702	0.298516907899007	0.290322580645161	0.253897803751887	0.269230769230769	NA	NA	0.265632393543313	0.283111971960893	112.928571428571	38.5	140	0.266884517056422	0.265262831125828	118	168	0.247598063498841	0.262295081967213	46	NA	355	0.248656210959378	0.272727272727273	47	303	0.00110885233783035	0.0319931311284208	0.0139800282783873	0.0144637142662607	0.0175294168621601	765	61.0047846889952
GCA_002762985.1	346	347	0.567739921576055	1974464	Candidatus^Woesearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_44_13	Scaffold	36	1547	29	3	1515128	0.444046885830857	NA	0.455159483320609	0.465967908902692	510.5	331.5	0.343939726428206	0.338709677419355	0.323665228071819	0.333333333333333	NA	NA	0.310732453374248	0.333333333333333	91.1268292682927	44	205	0.342993626319578	0.341463414634146	177	227	0.320674027892433	0.333333333333333	67	NA	447	0.322719111699652	0.333333333333333	71	422	0.00102103584647634	0.0492565644618804	0.0123296513561891	0.0227380128939601	0.0265185515679203	1147	74.1435035552683
GCA_002763025.1	155	141	0.575149881572949	1974457	Candidatus^Woesearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_32_24	Scaffold	84	809	16	1	775796	0.320665333743507	NA	0.318684292863648	0.317875	584	571.5	0.268038729139298	0.258064516129032	0.226096310439874	0.248322147651007	NA	NA	0.221603367342538	0.25	138.867346938776	114	98	0.259938708854071	0.257749007749008	131	122	0.211211457952178	0.239130434782609	58	NA	225	0.224346968309659	0.244486430779801	55	194	0.00104279991131689	0.0386905836070307	0.0175419826861701	0.0180898071142414	0.0206007764927893	540	66.7490729295426
GCA_002763035.1	211	167	0.563101339034948	1974445	Candidatus^Pacearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_35_13	Scaffold	182	1003	27	2	850778	0.346683470960326	NA	0.361312136949479	0.359824544077951	509.25	394.5	0.280332702548079	0.274193548387097	0.245058411775511	0.259259259259259	NA	NA	0.280281550648448	0.3	93.2972972972973	46	111	0.275756110154305	0.267716535433071	142	125	0.230044933497304	0.25	64	NA	275	0.227662862805615	0.25	57.5	208	0.0011789209405979	0.0397353951324552	0.0121723880965422	0.018872138207617	0.0208632569248382	628	62.6121635094716
GCA_002763075.1	276	180	0.58747261543051	1974444	Candidatus^Pacearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_34_76	Scaffold	21	1120	38	4	914002	0.34162898668595	NA	0.347623966287061	0.339393939393939	921.142857142857	801	0.270040149522359	0.258064516129032	0.224451826021901	0.242424242424242	NA	NA	0.239461705919794	0.263157894736842	73.0756302521008	30	119	0.243410792560437	0.244359626802375	100.5	166	0.212535369614752	0.232945736434109	44	NA	354	0.22154557161086	0.245158065725353	48	246	0.00122538025080908	0.0332898615101499	0.00951420237592477	0.0150371662206428	0.018252695289507	788	70.3571428571429
GCA_002763085.1	268	290	0.53709698221957	1974441	Candidatus^Pacearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_32_14	Scaffold	112	1398	20	2	1154177	0.321932484403423	NA	0.395575460698048	0.345349794238683	2714.66666666667	1998	0.258655481564761	0.258064516129032	0.217488173800849	0.236842105263158	NA	NA	0.219808888621919	0.222222222222222	91.8628571428571	23	175	0.247083245135227	0.246913580246914	139	191	0.20009469413659	0.231013957307061	57	NA	370	0.218514887035787	0.235294117647059	61	367	0.00121125269347769	0.0452140356288507	0.0139285395567578	0.0222114978898384	0.0230025377390123	940	67.238912732475
GCA_002763155.1	160	177	0.5915404	1974437	Candidatus^Pacearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_30_48	Scaffold	56	805	23	1	650646	0.3017479	NA	0.256449	0.25	548.1818	534	0.2402627	0.2258065	0.1950935	0.2083333	NA	NA	0.2115777	0.2176065	127.1757	93	74	0.2190826	0.2190009	115	102	0.1908457	0.2	51	NA	211	0.1831003	0.2	64	231	0.001237232	0.04474784	0.01446409	0.0267196	0.01802824	541	67.20497
GCA_002763165.1	275	209	0.5832879	1974438	Candidatus^Pacearchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_31_24	Scaffold	65	1152	34	2	978473	0.3129111	NA	0.2920563	0.284127	915.6	591	0.2596961	0.2580645	0.2259746	0.2427184	NA	NA	0.2376033	0.2684182	154.6032	58.5	126	0.2490999	0.2467445	103	174	0.217821	0.2363762	50	NA	350	0.2154754	0.2365591	54	251	0.001177345	0.03472349	0.01990857	0.0164072	0.01831629	832	72.22222
GCA_002763225.1	249	287	0.5198966	1974406	Candidatus^Diapherotrites^archaeon^CG10_big_fil_rev_8_21_14_0_10_31_34	Scaffold	65	1131	29	1	1044951	0.3089227	NA	0.3041215	0.3187003	937.125	1087.5	0.2488767	0.2419355	0.2108035	0.21875	NA	NA	0.2151465	0.2308761	91.53378	34.5	148	0.2276037	0.22	111	184	0.2043999	0.2191781	47	NA	277	0.2046198	0.2142857	54	317	0.001082347	0.03804102	0.01296424	0.0184956	0.01954541	904	79.92927
GCA_002763255.1	139	149	0.5491407	1974416	Candidatus^Micrarchaeota^archaeon^CG09_land_8_20_14_0_10_60_16	Scaffold	66	905	36	3	780579	0.5956588	NA	0.5948426	0.5947973	804.5	597	0.494189	0.5	0.4312201	0.4642857	NA	NA	0.4649707	0.5	82.53608	34	97	0.4631313	0.4629947	89	136	0.4166063	0.4651526	30	NA	224	0.4104534	0.45	40	209	0.001159396	0.02736943	0.01025649	0.01186299	0.01550644	560	61.87845
GCA_002763265.1	225	252	0.5313203	1975556	archaeon^CG10_big_fil_rev_8_21_14_0_10_43_11	Scaffold	11	1125	43	3	1006051	0.4251587	NA	0.4420629	0.4425768	755	573	0.3530311	0.3548387	0.3312267	0.3417194	NA	NA	0.3602039	0.372093	104.3578	49	109	0.3333065	0.3370787	103	169	0.3265823	0.3387605	50.5	NA	278	0.324115	0.3404255	47	312	0.001118234	0.03441302	0.01130658	0.01711071	0.0173023	815	72.44444
GCA_002763335.1	258	260	0.5575493	1974455	Candidatus^Woesearchaeota^archaeon^CG08_land_8_20_14_0_20_47_9	Scaffold	231	1245	30	NA	1216694	0.4645405	NA	0.4661822	0.4839223	608.6667	432.5	0.3928533	0.4032258	0.3797542	0.4	NA	NA	0.4194948	0.4353741	145.9078	95	141	0.3797745	0.3909	187	164	0.3743122	0.4	60	NA	286	0.3658356	0.3961039	64	291	0.001023265	0.0434719	0.01690894	0.01826589	0.02520601	846	67.95181
GCA_002763345.1	150	206	0.5565653	1974414	Candidatus^Micrarchaeota^archaeon^CG08_land_8_20_14_0_20_59_11	Scaffold	84	894	25	2	789009	0.5840284	NA	0.582651	0.5936884	665.8182	588	0.4817394	0.5	0.4245072	0.4670996	NA	NA	0.499139	0.5498691	89.84524	51.5	84	0.4439098	0.4506438	72	125	0.4124156	0.4761905	37	NA	179	0.3985944	0.4615385	31.5	252	0.001133067	0.02320252	0.009565163	0.01179581	0.01140671	606	67.78523
GCA_002778425.1	153	173	0.5344171	1974419	Candidatus^Micrarchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_59_7	Scaffold	190	990	27	2	840633	0.5763667	NA	0.6016786	0.5981525	437	226.5	0.4386621	0.4677419	0.385082	0.4288526	NA	NA	0.4983324	0.5204082	100.3708	51	89	0.4174753	0.4259259	83	135	0.3609957	0.4264069	54	NA	206	0.3499316	0.4037037	39	270	0.001177684	0.02932433	0.01062652	0.01599509	0.01332924	596	60.20202
GCA_002778455.1	367	295	0.554396	1974417	Candidatus^Micrarchaeota^archaeon^CG10_big_fil_rev_8_21_14_0_10_45_29	Scaffold	20	1185	38	2	1146305	0.4507142	NA	0.4591042	0.4616766	881.8034	690	0.360732	0.3548387	0.3239312	0.3333333	NA	NA	0.3177764	0.3333333	76.12727	40	165	0.3492404	0.3411863	121	188	0.3200394	0.3333333	52	NA	400	0.3170139	0.3286528	66	316	0.001033756	0.04039763	0.01095782	0.02055299	0.01984463	1038	87.59494
GCA_002778895.1	159	100	0.6064061	1974405	Candidatus^Diapherotrites^archaeon^CG09_land_8_20_14_0_10_32_12	Scaffold	110	650	17	1	534583	0.3192562	NA	0.3165319	0.3095975	602.1429	522	0.2520287	0.2580645	0.237799	0.25	NA	NA	0.2605605	0.2802578	110.5606	44	66	0.2173373	0.2195122	109	65	0.2406343	0.25	55	NA	219	0.2317899	0.25	76.5	132	0.001215901	0.03780143	0.01364989	0.02454811	0.01325332	389	59.84615
GCA_002778915.1	235	296	0.5601725	1974413	Candidatus^Micrarchaeota^archaeon^CG08_land_8_20_14_0_20_49_17	Scaffold	107	1093	14	1	1050027	0.4921355	NA	0.4889384	0.5016885	801.5	826.5	0.3769015	0.3709677	0.3700805	0.3773585	NA	NA	0.390559	0.4068538	92.02308	29.5	130	0.353714	0.34375	127	151	0.3689168	0.3755	61	NA	266	0.3704413	0.3763441	58	329	0.001040926	0.03997992	0.01139304	0.02171658	0.01826334	833	76.21226
GCA_002779005.1	123	116	0.576283	1975561	Hadesarchaea^archaeon^CG08_land_8_20_14_0_20_51_8	Scaffold	78	743	21	NA	617632	0.5093081	NA	0.5167301	0.5147287	596.3636	549	0.4166571	0.4193548	0.3757542	0.3807417	NA	NA	0.3867922	0.3793103	90.97333	27	75	0.3825534	0.3777778	116	91	0.3636083	0.3755734	27.5	NA	194	0.3806452	0.3939394	26	186	0.001202982	0.02614542	0.01104703	0.00905434	0.01709108	421	56.66218
GCA_002779065.1	246	179	0.5625844	1974404	Candidatus^Diapherotrites^archaeon^CG08_land_8_20_14_0_20_34_12	Scaffold	60	1046	25	2	940694	0.3429326	NA	0.367232	0.3368694	505.1429	345	0.2690381	0.2741935	0.2409997	0.25	NA	NA	0.2381159	0.2456897	79.95946	40	148	0.2561724	0.2572816	121	159	0.2400138	0.25	59	NA	329	0.2337451	0.2513966	61	229	0.001111945	0.03900206	0.01258007	0.01855013	0.02045192	743	71.0325
GCA_002779075.1	171	177	0.5686651	1974403	Candidatus^Diapherotrites^archaeon^CG08_land_8_20_14_0_20_30_16	Scaffold	55	812	28	1	747636	0.2969627	NA	0.272597	0.2845204	555.8333	565.5	0.2519816	0.2419355	0.223517	0.2372881	NA	NA	0.2144726	0.245614	95.93548	24	93	0.2212489	0.2213577	136.5	118	0.2248122	0.2440442	41	NA	224	0.226928	0.2426835	60.5	240	0.00108609	0.04321354	0.01193361	0.02166964	0.02154391	584	71.92118
GCA_002779555.1	387	282	0.5883441	1974385	Candidatus^Bathyarchaeota^archaeon^CG07_land_8_20_14_0_80_47_9	Scaffold	269	1772	37	2	1429808	0.4685758	NA	0.4745172	0.4760661	630.3333	444	0.3997054	0.4032258	0.3974118	0.4137931	NA	NA	0.4426774	0.4448399	143.267	75	221	0.3910238	0.396746	171	254	0.3887188	0.4141414	72	NA	493	0.3855753	0.408029	76	346	0.001239327	0.05239445	0.02214423	0.02201694	0.03037751	1177	66.42212
GCA_002780285.1	156	179	0.5616322	1974435	Candidatus^Pacearchaeota^archaeon^CG06_land_8_20_14_3_00_35_12	Scaffold	37	707	31	2	566508	0.3574939	NA	0.3575404	0.3637275	677.8125	670.5	0.2617338	0.2580645	0.1951317	0.2054795	NA	NA	0.1972758	0.1923077	75.14667	22	75	0.2363847	0.2345679	106	91	0.1896824	0.1967213	43	NA	195	0.1829426	0.1917808	45.5	234	0.001247996	0.03908506	0.009948668	0.02205794	0.01702712	517	73.12588
GCA_002780595.1	147	82	0.5490879	2014257	Candidatus^Huberiarchaeum^crystalense	Scaffold	65	531	39	1	518677	0.3114886	NA	0.3413652	0.3229116	1000.648	705	0.2357608	0.2258065	0.1931521	0.2037037	NA	NA	0.223462	0.2269504	173.6962	132	79	0.1925062	0.1981982	119	83	0.1844751	0.1979891	74.5	NA	168	0.1840476	0.2	100	97	0.001023759	0.04844489	0.02645577	0.02940221	0.01904268	395	74.38795
GCA_002781385.1	338	295	0.579618	1975560	Euryarchaeota^archaeon^CG01_land_8_20_14_3_00_38_12	Scaffold	482	1768	19	1	1438659	0.375935	NA	0.3971926	0.3712575	566.4545	345	0.3101277	0.3225806	0.2683556	0.2981613	NA	NA	0.3113894	0.3333333	112.2552	54	145	0.2815178	0.2894737	112.5	158	0.257119	0.3076923	64	NA	393	0.2570082	0.2881356	54	344	0.001228922	0.02811438	0.01131401	0.01575912	0.01235526	949	53.67647
GCA_002781805.1	204	224	0.5508913	2022694	Nitrosopumilales^archaeon^CG15_BIG_FIL_POST_REV_8_21_14_020_37_12	Scaffold	110	1188	19	3	1019752	0.3674418	NA	0.3842318	0.371672	1037.857	1017	0.2967896	0.3064516	0.270062	0.2846688	NA	NA	0.280357	0.2906828	109.8243	25.5	148	0.2789359	0.2820513	112	231	0.2577533	0.2807018	43	NA	287	0.2699237	0.2862138	47.5	296	0.001164989	0.04097173	0.01593917	0.01560085	0.02537087	890	74.91582
GCA_002781865.1	213	227	0.6052891	1974383	Candidatus^Aenigmarchaeota^archaeon^CG15_BIG_FIL_POST_REV_8_21_14_020_37_27	Scaffold	85	1083	32	1	852786	0.3727891	NA	0.3521739	0.3652482	574.8	564	0.2841006	0.2741935	0.2590783	0.2616104	NA	NA	0.2910643	0.3170732	100.0672	55	119	0.2585446	0.2613721	116	156	0.2582709	0.2538498	43	NA	282	0.2464595	0.257732	52	277	0.001269955	0.04027857	0.01396364	0.01905871	0.02121986	752	69.43675
GCA_002782745.1	158	157	0.5188079	1974384	Candidatus^Bathyarchaeota^archaeon^CG_4_8_14_3_um_filter_42_8	Scaffold	256	905	18	NA	678723	0.4065943	NA	0.4210988	0.4153993	488.5	444	0.334457	0.3387097	0.3093448	0.3333333	NA	NA	0.3465637	0.3461538	104.3714	48	105	0.3320593	0.3333333	158.5	104	0.3070597	0.3333333	61.5	NA	210	0.2809603	0.3224473	58	204	0.001333386	0.04729212	0.0161465	0.02300534	0.02428679	523	57.79006
GCA_002783425.1	208	183	0.580403	2022693	Nitrosopumilales^archaeon^CG15_BIG_FIL_POST_REV_8_21_14_020_33_23	Scaffold	577	1512	15	1	1091294	0.3304941	NA	0.3354716	0.3354716	657.5	657.5	0.2694235	0.2741935	0.2328916	0.25	NA	NA	0.2158652	0.2352941	81.83226	28	155	0.250343	0.2564103	112	179	0.2337454	0.25	53	NA	276	0.2298263	0.2435897	57	235	0.001385511	0.03321928	0.0116229	0.01484843	0.01837085	749	49.53704
